"binomial","sub_tsn","acc_tsn","syn_author","syn_name","syn_tsn","acc_name","acc_author","match","multiple_matches","pattern_match","uri","ids","class"
"Anaxyrus fowleri","773520","773520","Hinckley, 1882","Bufo compactilis fowleri","1107321","Anaxyrus fowleri",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773520",NA,NA
"Lithobates palustris","775107","775107","LeConte, 1825","Rana palustris","173435","Lithobates palustris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775107",NA,NA
"Lithobates palustris","775107","775107","Hardy, 1964","Rana palustris mansuetii","207001","Lithobates palustris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775107",NA,NA
"Lithobates palustris","775107","775107","LeConte, 1825","Rana palustris palustris","776836","Lithobates palustris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775107",NA,NA
"Lithobates palustris","775107","775107","Harlan, 1826","Rana pardalis","1101549","Lithobates palustris",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775107",NA,NA
"Lithobates pipiens","775108","775108","Schreber, 1782","Rana pipiens","173443","Lithobates pipiens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775108",NA,NA
"Lithobates pipiens","775108","775108","Weed, 1922","Rana burnsi","1101536","Lithobates pipiens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775108",NA,NA
"Lithobates pipiens","775108","775108","Weed, 1922","Rana kandiyohi","1101537","Lithobates pipiens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775108",NA,NA
"Lithobates pipiens","775108","775108","Schmidt, 1925","Rana noblei","1101538","Lithobates pipiens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775108",NA,NA
"Lithobates pipiens","775108","775108","Cope, 1889","Rana brachycephala","1101539","Lithobates pipiens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775108",NA,NA
"Lithobates pipiens","775108","775108","Cope, 1889","Rana virescens brachycephala","1106710","Lithobates pipiens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775108",NA,NA
"Lithobates pipiens","775108","775108","Cope, 1889","Rana pipiens brachycephala","1106711","Lithobates pipiens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775108",NA,NA
"Lithobates pipiens","775108","775108","Schreber, 1782","Rana pipiens pipiens","1106712","Lithobates pipiens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775108",NA,NA
"Lithobates pipiens","775108","775108","Weed, 1922","Rana pipiens burnsi","1106713","Lithobates pipiens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775108",NA,NA
"Lithobates pipiens","775108","775108","Weed, 1922","Rana pipiens kandiyohi","1106714","Lithobates pipiens",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=775108",NA,NA
"Rhinella marina","773729","773729","(Linnaeus, 1758)","Bufo marinus","173489","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Linnaeus, 1758","Rana marina","207134","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Laurenti, 1768","Bufo brasiliensis","776021","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Latreille in Sonnini de Manoncourt and Latreille, 1801","Bufo agua","776022","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Daudin, 1802","Bufo horridus","776023","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Daudin, 1803","Bufo humeralis","776024","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Merrem, 1820","Bombinator maculatus","776025","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Spix, 1824","Bufo lazarus","776026","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Spix, 1824","Bufo albicans","776027","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Werner, 1899","Bufo pithecodactylus","776029","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","(Linnaeus, 1758)","Chaunus marinus","776031","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","(Linnaeus, 1758)","Rhinella marinus","776032","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Walbaum, 1784","Rana gigas","1095977","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Bonnaterre, 1789","Rana humerisarmata","1095978","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","(Daudin, 1802)","Bombinator horridus","1095979","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Spix, 1824","Bufo maculiventris","1095980","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","(Spix, 1824)","Docidophryne lazarus","1095981","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","(Linnaeus, 1758)","Bufo marinis","1095982","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Jiménez de la Espada, 1875","Bufo marinus fluminensis","1105471","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","Jiménez de la Espada, 1875","Bufo marinus napensis","1105472","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Rhinella marina","773729","773729","(Linnaeus, 1758)","Bufo marinus marinus","1105473","Rhinella marina",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773729",NA,NA
"Scaphiopus holbrookii","173426","173426","(Harlan, 1835)","Scaphiopus holbrookii holbrookii","173427","Scaphiopus holbrookii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173426",NA,NA
"Scaphiopus holbrookii","173426","173426","Harlan, 1835","Rana holbrookii","206983","Scaphiopus holbrookii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173426",NA,NA
"Scaphiopus holbrookii","173426","173426","(Garman, 1876)","Rana holbrookii albus","206984","Scaphiopus holbrookii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173426",NA,NA
"Scaphiopus holbrookii","173426","173426","(Garman, 1876)","Rana albus","206985","Scaphiopus holbrookii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173426",NA,NA
"Scaphiopus holbrookii","173426","173426","Holbrook, 1836","Scaphiopus solitarius","1101886","Scaphiopus holbrookii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173426",NA,NA
"Scaphiopus holbrookii","173426","173426","Garman, 1876","Scaphiopus albus","1101887","Scaphiopus holbrookii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173426",NA,NA
"Scaphiopus holbrookii","173426","173426","Garman, 1876","Scaphiopus holbrookii albus","1106789","Scaphiopus holbrookii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173426",NA,NA
"Anaxyrus americanus","773511","773511","Holbrook, 1836","Bufo americanus","173473","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","Holbrook, 1836","Bufo americanus americanus","173474","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","Holbrook, 1836","Bufo terrestris americanus","207120","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","Bragg, 1954","Bufo americanus charlesmithi","207121","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","Yarrow and Henshaw, 1878","Bufo terrestris copei","207123","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","Yarrow and Henshaw, 1878","Bufo copei","775963","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","Bragg, 1954","Bufo terrestris charlesmithi","776683","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","(Holbrook, 1836)","Anaxyrus americanus americanus","776684","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","(Bragg, 1954)","Anaxyrus americanus charlesmithi","776685","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","(Holbrook, 1836)","Chilophryne americana","1103872","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","(Holbrook, 1836)","Incilius americanus","1103873","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","Yarrow and Henshaw, 1878","Bufo copeii","1103874","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","(Bragg, 1954)","Anaxyrus charlesmithi","1103875","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","Jan, 1857","Bufo americanus quadripunctatus","1107272","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","Holbrook, 1836","Bufo lentiginosus americanus","1107273","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","Yarrow and Henshaw, 1878","Bufo americanus copei","1107274","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus americanus","773511","773511","Long, 1982","Bufo americanus alani","1107275","Anaxyrus americanus",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773511",NA,NA
"Anaxyrus woodhousii","773532","773532","Girard, 1854","Bufo woodhousii","173476","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Shannon and Lowe, 1955","Bufo woodhousii australis","207124","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Girard, 1854","Bufo woodhousii woodhousii","207126","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Shannon and Lowe, 1955","Bufo woodhousei australis","776696","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","(Shannon and Lowe, 1955)","Anaxyrus woodhousii australis","776697","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","(Girard, 1854)","Anaxyrus woodhousii woodhousii","776698","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","(Girard, 1854)","Incilius woodhousei","1103834","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Cope, 1867","Bufo frontosus","1103835","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Cope, 1889","Bufo aduncus","1103836","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Sanders, 1987","Bufo antecessor","1103837","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Sanders, 1987","Bufo planiorum","1103838","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Cope, 1867","Bufo lentiginosus frontosus","1107255","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Girard, 1854","Bufo lentiginosus woodhousei","1107256","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Girard, 1854","Bufo lentiginosus woodhousii","1107257","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Girard, 1854","Bufo lentiginosus woodhousi","1107258","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Girard, 1854","Bufo compactilis woodhousii","1107259","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Anaxyrus woodhousii","773532","773532","Mecham, 1959","Bufo woodhousei bexarensis","1107260","Anaxyrus woodhousii",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=773532",NA,NA
"Eleutherodactylus cundalli","207510","207510","Goin and Cooper, 1950","Eleutherodactylus lynni","207587","Eleutherodactylus cundalli",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207510",NA,NA
"Eleutherodactylus cundalli","207510","207510","(Dunn, 1926)","Euhyas cundalli","776236","Eleutherodactylus cundalli",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207510",NA,NA
"Eleutherodactylus cundalli","207510","207510","Dunn, 1926","Eleutherodactylus cundalli cundalli","1105406","Eleutherodactylus cundalli",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207510",NA,NA
"Eleutherodactylus gossei","663492","663492","Schwartz and Fowler, 1973","Eleutherodactylus oligaulax","1095486","Eleutherodactylus gossei",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663492",NA,NA
"Eleutherodactylus gossei","663492","663492","(Dunn, 1926)","Euhyas gossei","1095487","Eleutherodactylus gossei",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663492",NA,NA
"Eleutherodactylus gossei","663492","663492","Dunn, 1926","Eleutherodactylus luteolus gossei","1105386","Eleutherodactylus gossei",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663492",NA,NA
"Eleutherodactylus gossei","663492","663492","Dunn, 1926","Eleutherodactylus gossei gossei","1105387","Eleutherodactylus gossei",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663492",NA,NA
"Eleutherodactylus gossei","663492","663492","Schwartz and Fowler, 1973","Eleutherodactylus gossei oligaulax","1105388","Eleutherodactylus gossei",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=663492",NA,NA
"Eleutherodactylus johnstonei","183784","183784","(Barbour, 1914)","Hylodes johnstonei","1095630","Eleutherodactylus johnstonei",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=183784",NA,NA
"Eleutherodactylus johnstonei","183784","183784","Auffenberg, 1958","Hyla barbudensis","1095631","Eleutherodactylus johnstonei",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=183784",NA,NA
"Eleutherodactylus johnstonei","183784","183784","(Auffenberg, 1958)","Eleutherodactylus barbudensis","1095632","Eleutherodactylus johnstonei",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=183784",NA,NA
"Eleutherodactylus johnstonei","183784","183784","Barbour, 1914","Eleutherodactylus johnstonii","1095633","Eleutherodactylus johnstonei",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=183784",NA,NA
"Eleutherodactylus johnstonei","183784","183784","Barbour, 1914","Eleutherodactylus johnstoni","1095634","Eleutherodactylus johnstonei",NA,"found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=183784",NA,NA
"Eleutherodactylus planirostris","173568","173568","Cope, 1862","Hylodes planirostris","1095146","Eleutherodactylus planirostris",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173568",NA,NA
"Eleutherodactylus planirostris","173568","173568","(Cope, 1862)","Euhyas planirostris","1095147","Eleutherodactylus planirostris",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173568",NA,NA
"Eleutherodactylus planirostris","173568","173568","(Cope, 1862)","Eleutherodactylus ricordii planirostris","1105289","Eleutherodactylus planirostris",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173568",NA,NA
"Eleutherodactylus planirostris","173568","173568","(Cope, 1862)","Eleutherodactylus planirostris planirostris","1105290","Eleutherodactylus planirostris",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173568",NA,NA
"Gastrophryne carolinensis","173467","173467","Holbrook, 1835","Engystoma carolinensis","207061","Gastrophryne carolinensis",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173467",NA,NA
"Gastrophryne carolinensis","173467","173467","(Holbrook, 1835)","Microhyla carolinensis","207062","Gastrophryne carolinensis",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173467",NA,NA
"Gastrophryne carolinensis","173467","173467","(Holbrook, 1835)","Microhyla carolinensis carolinensis","207063","Gastrophryne carolinensis",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173467",NA,NA
"Gastrophryne carolinensis","173467","173467","Holbrook, 1835","Engystoma carolinense","776427","Gastrophryne carolinensis",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173467",NA,NA
"Gastrophryne carolinensis","173467","173467","(Holbrook, 1835)","Stenocephalus carolinensis","1103275","Gastrophryne carolinensis",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173467",NA,NA
"Gastrophryne carolinensis","173467","173467","Duméril and Bibron, 1841","Engystoma rugosum","1103276","Gastrophryne carolinensis",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173467",NA,NA
"Gastrophryne carolinensis","173467","173467","(Duméril and Bibron, 1841)","Gastrophryne rugosum","1103277","Gastrophryne carolinensis",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173467",NA,NA
"Gastrophryne carolinensis","173467","173467","(Holbrook, 1835)","Gastrophryne carolinense","1103278","Gastrophryne carolinensis",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173467",NA,NA
"Gastrophryne carolinensis","173467","173467","(Holbrook, 1835)","Gastrophryne carolinensis carolinensis","1107055","Gastrophryne carolinensis",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=173467",NA,NA
"Hypsiboas faber","774438","1098722","Wied-Neuwied, 1821","Hyla faber","662491","Boana faber","(Wied-Neuwied, 1821)","found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=774438",NA,NA
"Hypsiboas faber","774438","1098722","(Wied-Neuwied, 1821)","Hypsiboas faber","774438","Boana faber","(Wied-Neuwied, 1821)","found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=774438",NA,NA
"Hypsiboas faber","774438","1098722","Quoy and Gaimard, 1824","Hyla fulva","1098723","Boana faber","(Wied-Neuwied, 1821)","found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=774438",NA,NA
"Hypsiboas faber","774438","1098722","Bory de Saint-Vincent, 1828","Rana gaimardi","1098724","Boana faber","(Wied-Neuwied, 1821)","found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=774438",NA,NA
"Hypsiboas faber","774438","1098722","Bory de Saint-Vincent, 1828","Hyla gaimardi","1098725","Boana faber","(Wied-Neuwied, 1821)","found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=774438",NA,NA
"Hypsiboas faber","774438","1098722","Nieden, 1911","Hyla wachei","1098726","Boana faber","(Wied-Neuwied, 1821)","found",FALSE,FALSE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=774438",NA,NA
"Physalaemus cuvieri","207828","207828","(Boulenger, 1887)","Physalaemus bischoffi","207825","Physalaemus cuvieri",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207828",NA,NA
"Physalaemus cuvieri","207828","207828","Boulenger, 1887","Paludicola bischoffi","776392","Physalaemus cuvieri",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207828",NA,NA
"Physalaemus cuvieri","207828","207828","Fitzinger, 1826","Physolaemus cuvieri","1099115","Physalaemus cuvieri",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207828",NA,NA
"Physalaemus cuvieri","207828","207828","Reinhardt and Lütken, 1862","Gomphobates notatus","1099116","Physalaemus cuvieri",NA,"found",TRUE,TRUE,"https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=207828",NA,NA
