genus_species,population_id,acclim_temp,latitude,longitude,genus,species,location_description,realm_general3,acclim_time,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,elevation_of_collection,ref,life_stage,phylum,class,order,family,realm_specific,realm_general,notes,extractor,original_compilation,n_cat,record_number,record,family1,family2,genus2,species2,family3,genus3,species3,n_comment,raw_ctm2,acclim,acclim_time_life_120,log_acclim_time,safety,photoperiod,ep1,ep2,elevation,log_elevation,geog_cat,abs_lat,log_abs_lat,source,comments,year,citation,range,log_range,introduced,elev_min,elev_max,svl,log_svl,tmxslope,bioclim5,iucn_2014,iucn_2104risk,sampling_habitat,acclimation,rate_acclimation_c_day,methodology,length_experiment_min,body_length_mm,weight_g,phylogeny,reference,realm_general2,acclim_time_original,acclim_time_units
Catostomus commersonii,Catostomus commersonii_43.22,21.1,43.22,-86.35,Catostomus,commersonii,Greenwood Lake Michigan Michigan US,Aquatic,NA,31.5,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,1440,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_43.22,21.1,43.22,-86.35,Catostomus,commersonii,Greenwood Lake Michigan Michigan US,Aquatic,NA,28.2,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,5760,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_43.22,10,43.22,-86.35,Catostomus,commersonii,Greenwood Lake Michigan Michigan US,Aquatic,NA,28.5,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,1440,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_43.22,10,43.22,-86.35,Catostomus,commersonii,Greenwood Lake Michigan Michigan US,Aquatic,NA,28.5,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,2880,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_43.22,10,43.22,-86.35,Catostomus,commersonii,Greenwood Lake Michigan Michigan US,Aquatic,NA,28.1,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,5760,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_43.22,15.8,43.22,-86.35,Catostomus,commersonii,Greenwood Lake Michigan Michigan US,Aquatic,NA,30.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,1440,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_43.22,15.8,43.22,-86.35,Catostomus,commersonii,Greenwood Lake Michigan Michigan US,Aquatic,NA,30.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,2880,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_43.22,15.8,43.22,-86.35,Catostomus,commersonii,Greenwood Lake Michigan Michigan US,Aquatic,NA,30.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,5760,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_43.22,21.1,43.22,-86.35,Catostomus,commersonii,Greenwood Lake Michigan Michigan US,Aquatic,NA,32,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,1440,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_43.22,21.1,43.22,-86.35,Catostomus,commersonii,Greenwood Lake Michigan Michigan US,Aquatic,NA,32,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,2880,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_43.22,21.1,43.22,-86.35,Catostomus,commersonii,Greenwood Lake Michigan Michigan US,Aquatic,NA,30.5,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,5760,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_46.78,26,46.78,-94.7,Catostomus,commersonii,Minessota US,Aquatic,NA,30.5,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,5760,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_46.78,26,46.78,-94.7,Catostomus,commersonii,Minessota US,Aquatic,NA,32.5,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,juveniles,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,5760,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_54.61,23,54.61,-124.91,Catostomus,commersonii,British Columbia Canada,Aquatic,NA,37,tmax,NA,SD,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,larvae,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_54.61,28,54.61,-124.91,Catostomus,commersonii,British Columbia Canada,Aquatic,NA,40.6,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Yoder et al. 2012,juveniles,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,213,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_42.08,5,42.08,-81.34,Catostomus,commersonii,Lake Erie,Aquatic,NA,26.3,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,NA,NA,NA,yes,186,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_42.08,10,42.08,-81.34,Catostomus,commersonii,Lake Erie,Aquatic,NA,27.7,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,NA,NA,NA,yes,186,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_42.08,15,42.08,-81.34,Catostomus,commersonii,Lake Erie,Aquatic,NA,29.3,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,NA,NA,NA,yes,186,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_42.08,20,42.08,-81.34,Catostomus,commersonii,Lake Erie,Aquatic,NA,29.3,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,NA,NA,NA,yes,186,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_42.08,25,42.08,-81.34,Catostomus,commersonii,Lake Erie,Aquatic,NA,29.3,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,NA,NA,NA,yes,186,Freshwater,NA,days
Catostomus commersonii,Catostomus commersonii_42.08,19,42.08,-81.34,Catostomus,commersonii,Lake Erie,Aquatic,NA,31.6,tmax,NA,SD,NA,NA,LOE,NA,NA,NA,NA,NA,NA,Spotila et al. 1979,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,collection,NA,dynamic,NA,NA,NA,yes,186,Freshwater,NA,days
Catostomus latipinnis,Catostomus latipinnis_37.2,10,37.2,-113.26,Catostomus,latipinnis,Virgin River Utha US,Aquatic,14,31.22,tmax,1.08,SD,6,NA,LOE,0.24,NA,NA,NA,NA,NA,Deacon et al. 1987,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,155.60,27.57,no,56,Freshwater,14,days
Catostomus latipinnis,Catostomus latipinnis_37.2,25,37.2,-113.26,Catostomus,latipinnis,Virgin River Utha US,Aquatic,14,36.98,tmax,0.29,SD,6,NA,LOE,0.24,NA,NA,NA,NA,NA,Deacon et al. 1987,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,155.60,27.57,no,56,Freshwater,14,days
Catostomus occidentalis,Catostomus occidentalis_36.8,15,36.8,-119.43,Catostomus,occidentalis,California US,Aquatic,4,30.84,tmax,NA,SD,4,NA,OS,1,NA,NA,NA,NA,NA,Moyle & Knight 1984,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,138,Freshwater,4,days
Catostomus occidentalis,Catostomus occidentalis_36.8,20,36.8,-119.43,Catostomus,occidentalis,California US,Aquatic,4,34.15,tmax,NA,SD,4,NA,OS,1,NA,NA,NA,NA,NA,Moyle & Knight 1984,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,138,Freshwater,4,days
Catostomus occidentalis,Catostomus occidentalis_36.8,25,36.8,-119.43,Catostomus,occidentalis,California US,Aquatic,4,35.87,tmax,NA,SD,5,NA,OS,1,NA,NA,NA,NA,NA,Moyle & Knight 1984,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,138,Freshwater,4,days
Catostomus occidentalis,Catostomus occidentalis_36.8,30,36.8,-119.43,Catostomus,occidentalis,California US,Aquatic,4,36.03,tmax,NA,SD,5,NA,OS,1,NA,NA,NA,NA,NA,Moyle & Knight 1984,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,138,Freshwater,4,days
Catostomus platyrhynchus,Catostomus platyrhynchus_44.47,20,44.47,-103.62,Catostomus,platyrhynchus,Whitewood Creek near Whitewood South Dakota US,Aquatic,10,32.9,tmax,0.65,SD,18,NA,death,0.3,NA,NA,NA,NA,NA,Schultz & Bertrand 2011,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,0.9,dynamic,NA,NA,NA,no,173,Freshwater,10,days
Catostomus platyrhynchus,Catostomus platyrhynchus_44.47,22.5,44.47,-103.62,Catostomus,platyrhynchus,Whitewood Creek near Whitewood South Dakota US,Aquatic,10,33.2,tmax,0.43,SD,18,NA,death,0.3,NA,NA,NA,NA,NA,Schultz & Bertrand 2011,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,0.9,dynamic,NA,NA,NA,no,173,Freshwater,10,days
Catostomus platyrhynchus,Catostomus platyrhynchus_44.47,25,44.47,-103.62,Catostomus,platyrhynchus,Whitewood Creek near Whitewood South Dakota US,Aquatic,10,34,tmax,0.43,SD,18,NA,death,0.3,NA,NA,NA,NA,NA,Schultz & Bertrand 2011,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,0.9,dynamic,NA,NA,NA,no,173,Freshwater,10,days
Catostomus platyrhynchus,Catostomus platyrhynchus_44.47,20,44.47,-103.62,Catostomus,platyrhynchus,Whitewood Creek near Whitewood South Dakota US,Aquatic,10,32.3,tmax,0.65,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,Schultz & Bertrand 2011,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,0.9,dynamic,NA,NA,NA,no,173,Freshwater,10,days
Catostomus platyrhynchus,Catostomus platyrhynchus_44.47,22.5,44.47,-103.62,Catostomus,platyrhynchus,Whitewood Creek near Whitewood South Dakota US,Aquatic,10,32.6,tmax,0.43,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,Schultz & Bertrand 2011,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,0.9,dynamic,NA,NA,NA,no,173,Freshwater,10,days
Catostomus platyrhynchus,Catostomus platyrhynchus_44.47,25,44.47,-103.62,Catostomus,platyrhynchus,Whitewood Creek near Whitewood South Dakota US,Aquatic,10,33.6,tmax,0.65,SD,18,NA,LOE,0.3,NA,NA,NA,NA,NA,Schultz & Bertrand 2011,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,0.9,dynamic,NA,NA,NA,no,173,Freshwater,10,days
Catostomus platyrhynchus,Catostomus platyrhynchus_44.47,20,44.47,-103.62,Catostomus,platyrhynchus,Whitewood Creek near Whitewood South Dakota US,Aquatic,10,32.5,tmax,0.87,SD,18,NA,flaring operculum,0.3,NA,NA,NA,NA,NA,Schultz & Bertrand 2011,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,0.9,dynamic,NA,NA,NA,no,173,Freshwater,10,days
Catostomus platyrhynchus,Catostomus platyrhynchus_44.47,22.5,44.47,-103.62,Catostomus,platyrhynchus,Whitewood Creek near Whitewood South Dakota US,Aquatic,10,32.7,tmax,0.65,SD,18,NA,flaring operculum,0.3,NA,NA,NA,NA,NA,Schultz & Bertrand 2011,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,0.9,dynamic,NA,NA,NA,no,173,Freshwater,10,days
Catostomus platyrhynchus,Catostomus platyrhynchus_44.47,25,44.47,-103.62,Catostomus,platyrhynchus,Whitewood Creek near Whitewood South Dakota US,Aquatic,10,33.7,tmax,0.43,SD,18,NA,flaring operculum,0.3,NA,NA,NA,NA,NA,Schultz & Bertrand 2011,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,0.9,dynamic,NA,NA,NA,no,173,Freshwater,10,days
Hypentelium nigricans,Hypentelium nigricans_42.6,15,42.6,-78.47,Hypentelium,nigricans,Buffalo creek Erie County New York US,Aquatic,28,30.8,tmax,1.34,SD,9,NA,OS,1,NA,NA,NA,NA,NA,Kowaski et al. 1978,NA,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,108,Freshwater,28,days
Hypentelium nigricans,Hypentelium nigricans_36.94,18,36.94,-81.05,Hypentelium,nigricans,New River drainage US,Aquatic,7,27,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Cherry et al. 1977,sub-adults,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,static,10080,50-100,NA,yes,39,Freshwater,7,days
Hypentelium nigricans,Hypentelium nigricans_36.94,21,36.94,-81.05,Hypentelium,nigricans,New River drainage US,Aquatic,7,30,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Cherry et al. 1977,sub-adults,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,static,10080,50-100,NA,yes,39,Freshwater,7,days
Hypentelium nigricans,Hypentelium nigricans_36.94,24,36.94,-81.05,Hypentelium,nigricans,New River drainage US,Aquatic,7,33,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Cherry et al. 1977,sub-adults,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,static,10080,50-100,NA,yes,39,Freshwater,7,days
Hypentelium nigricans,Hypentelium nigricans_36.94,27,36.94,-81.05,Hypentelium,nigricans,New River drainage US,Aquatic,7,33,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Cherry et al. 1977,sub-adults,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,static,10080,50-100,NA,yes,39,Freshwater,7,days
Hypentelium nigricans,Hypentelium nigricans_36.94,30,36.94,-81.05,Hypentelium,nigricans,New River drainage US,Aquatic,7,33,tmax,NA,SD,NA,NA,death,NA,NA,NA,NA,NA,NA,Cherry et al. 1977,sub-adults,NA,NA,NA,Catostomidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,static,10080,50-100,NA,yes,39,Freshwater,7,days
