genus_species,genus,species,latitude,longitude,location_description,realm_general3,acclim_temp,acclim_time,parameter_value,parameter_tmax_or_tmin,error_estimate,error_type,sample_size,metric_type,metric_description,ramping_rate,ramping_to_reach_st,duration_of_chronic_exposure,temp_before_pretreament_held_or_ff_for_field_fresh,timing_of_collection,elevation_of_collection,ref,life_stage,phylum,class,order,family,realm_specific,realm_general,notes,extractor,original_compilation,n_cat,record_number,record,family1,family2,genus2,species2,family3,genus3,species3,n_comment,raw_ctm2,acclim,acclim_time_life_120,log_acclim_time,safety,photoperiod,ep1,ep2,elevation,log_elevation,geog_cat,abs_lat,log_abs_lat,source,comments,year,citation,range,log_range,introduced,elev_min,elev_max,svl,log_svl,tmxslope,bioclim5,iucn_2014,iucn_2104risk,sampling_habitat,acclimation,rate_acclimation_c_day,methodology,length_experiment_min,body_length_mm,weight_g,phylogeny,reference,realm_general2,acclim_time_original,acclim_time_units
Pterophyllum scalare,Pterophyllum,scalare,19.32,-99.18,Laboratory-Aquarium of the Facultad de Ciencias Mexico,Aquatic,28,30,40.6,tmax,NA,SD,30,NA,OS,0.1,NA,NA,NA,NA,NA,Pérez et al. 2003,juveniles,NA,NA,NA,Cichlidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,155,Freshwater,30,days
Pterophyllum scalare,Pterophyllum,scalare,19.32,-99.18,Laboratory-Aquarium of the Facultad de Ciencias Mexico,Aquatic,32,30,40.8,tmax,NA,SD,30,NA,OS,0.1,NA,NA,NA,NA,NA,Pérez et al. 2003,juveniles,NA,NA,NA,Cichlidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,155,Freshwater,30,days
Pterophyllum scalare,Pterophyllum,scalare,19.32,-99.18,Laboratory-Aquarium of the Facultad de Ciencias Mexico,Aquatic,20,30,36.2,tmax,NA,SD,30,NA,LOE,0.1,NA,NA,NA,NA,NA,Pérez et al. 2003,adults,NA,NA,NA,Cichlidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,155,Freshwater,30,days
Pterophyllum scalare,Pterophyllum,scalare,19.32,-99.18,Laboratory-Aquarium of the Facultad de Ciencias Mexico,Aquatic,24,30,36.5,tmax,NA,SD,30,NA,LOE,0.1,NA,NA,NA,NA,NA,Pérez et al. 2003,adults,NA,NA,NA,Cichlidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,155,Freshwater,30,days
Pterophyllum scalare,Pterophyllum,scalare,19.32,-99.18,Laboratory-Aquarium of the Facultad de Ciencias Mexico,Aquatic,28,30,38.1,tmax,NA,SD,30,NA,LOE,0.1,NA,NA,NA,NA,NA,Pérez et al. 2003,adults,NA,NA,NA,Cichlidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,155,Freshwater,30,days
Pterophyllum scalare,Pterophyllum,scalare,19.32,-99.18,Laboratory-Aquarium of the Facultad de Ciencias Mexico,Aquatic,32,30,41.2,tmax,NA,SD,30,NA,LOE,0.1,NA,NA,NA,NA,NA,Pérez et al. 2003,adults,NA,NA,NA,Cichlidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,155,Freshwater,30,days
Pterophyllum scalare,Pterophyllum,scalare,19.32,-99.18,Laboratory-Aquarium of the Facultad de Ciencias Mexico,Aquatic,20,30,38.4,tmax,NA,SD,30,NA,OS,0.1,NA,NA,NA,NA,NA,Pérez et al. 2003,adults,NA,NA,NA,Cichlidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,155,Freshwater,30,days
Pterophyllum scalare,Pterophyllum,scalare,19.32,-99.18,Laboratory-Aquarium of the Facultad de Ciencias Mexico,Aquatic,24,30,38.6,tmax,NA,SD,30,NA,OS,0.1,NA,NA,NA,NA,NA,Pérez et al. 2003,adults,NA,NA,NA,Cichlidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,155,Freshwater,30,days
Pterophyllum scalare,Pterophyllum,scalare,19.32,-99.18,Laboratory-Aquarium of the Facultad de Ciencias Mexico,Aquatic,28,30,41,tmax,NA,SD,30,NA,OS,0.1,NA,NA,NA,NA,NA,Pérez et al. 2003,adults,NA,NA,NA,Cichlidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,155,Freshwater,30,days
Pterophyllum scalare,Pterophyllum,scalare,19.32,-99.18,Laboratory-Aquarium of the Facultad de Ciencias Mexico,Aquatic,32,30,42.1,tmax,NA,SD,30,NA,OS,0.1,NA,NA,NA,NA,NA,Pérez et al. 2003,adults,NA,NA,NA,Cichlidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,155,Freshwater,30,days
Sarotherodon melanotheron,Sarotherodon,melanotheron,27.89,-81.41,Florida,Aquatic,25,5,38,tmax,NA,SD,80,NA,death,NA,NA,NA,NA,NA,NA,Stauffer et al. 1984,NA,NA,NA,NA,Cichlidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,static,10000,NA,NA,yes,189,Freshwater,5,days
Tilapia mariae,Tilapia,mariae,-12.83,132.86,Northern Australia,Aquatic,28,14,40.4,tmax,0.4,SD,22,NA,LOE,0.14,NA,NA,NA,NA,NA,Burrows & Butler 2012,NA,NA,NA,NA,Cichlidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,75.00,NA,yes,30,Freshwater,14,days
Cirrhitichthys oxycephalus,Cirrhitichthys,oxycephalus,2.97,7.18,Gorgona Island national park Columbia,Aquatic,26.5,1,37.57,tmax,0.2,SD,38,NA,LOE,0.02,NA,NA,NA,NA,NA,Mora & Ospína 2001,NA,NA,NA,NA,Cirrhitidae,NA,Marine,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,experimental,NA,dynamic,NA,50.00,NA,no,137,Marine,1,days
Cirrhitichthys oxycephalus,Cirrhitichthys,oxycephalus,2.99,-78.2,Gorgona Island reefs Columbia,Aquatic,26.5,1,35.78,tmax,0.19,SD,29,NA,death,0.02,NA,NA,NA,NA,NA,Ospína & Mora 2004,NA,NA,NA,NA,Cirrhitidae,NA,Marine,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,experimental,NA,dynamic,NA,50.68,NA,no,146,Marine,1,days
Paracirrhites hemistictus,Paracirrhites,hemistictus,-5.47,123.76,Hoga Island Indonesia,Aquatic,27.76,NA,40.2,tmax,0.62,SD,15,NA,LOE,NA,NA,NA,NA,NA,NA,Clifton et al. 2010,NA,NA,NA,NA,Cirrhitidae,NA,Marine,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marine,collection,NA,dynamic,NA,NA,NA,no,43,Marine,NA,days
Clarias gariepinus,Clarias,gariepinus,53.4,14.57,Dolna Odra Poland,Aquatic,15,0.5,35.02,tmax,NA,SD,6,NA,death,NA,NA,NA,NA,NA,NA,Klyszejko et al. 1993,NA,NA,NA,NA,Clariidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,105,Freshwater,0.5,days
Clarias gariepinus,Clarias,gariepinus,53.4,14.57,Dolna Odra Poland,Aquatic,20,0.5,36.99,tmax,NA,SD,6,NA,death,NA,NA,NA,NA,NA,NA,Klyszejko et al. 1993,NA,NA,NA,NA,Clariidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,105,Freshwater,0.5,days
Clarias gariepinus,Clarias,gariepinus,53.4,14.57,Dolna Odra Poland,Aquatic,25,0.5,38.96,tmax,NA,SD,6,NA,death,NA,NA,NA,NA,NA,NA,Klyszejko et al. 1993,NA,NA,NA,NA,Clariidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,105,Freshwater,0.5,days
Clarias gariepinus,Clarias,gariepinus,53.4,14.57,Dolna Odra Poland,Aquatic,30,0.5,39.88,tmax,NA,SD,6,NA,death,NA,NA,NA,NA,NA,NA,Klyszejko et al. 1993,NA,NA,NA,NA,Clariidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,105,Freshwater,0.5,days
Clarias gariepinus,Clarias,gariepinus,53.4,14.57,Dolna Odra Poland,Aquatic,15,0.5,28.93,tmax,NA,SD,6,NA,LOE,NA,NA,NA,NA,NA,NA,Klyszejko et al. 1993,NA,NA,NA,NA,Clariidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,105,Freshwater,0.5,days
Clarias gariepinus,Clarias,gariepinus,53.4,14.57,Dolna Odra Poland,Aquatic,20,0.5,34.96,tmax,NA,SD,6,NA,LOE,NA,NA,NA,NA,NA,NA,Klyszejko et al. 1993,NA,NA,NA,NA,Clariidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,105,Freshwater,0.5,days
Clarias gariepinus,Clarias,gariepinus,53.4,14.57,Dolna Odra Poland,Aquatic,25,0.5,36.93,tmax,NA,SD,6,NA,LOE,NA,NA,NA,NA,NA,NA,Klyszejko et al. 1993,NA,NA,NA,NA,Clariidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,105,Freshwater,0.5,days
Clarias gariepinus,Clarias,gariepinus,53.4,14.57,Dolna Odra Poland,Aquatic,30,0.5,38.9,tmax,NA,SD,6,NA,LOE,NA,NA,NA,NA,NA,NA,Klyszejko et al. 1993,NA,NA,NA,NA,Clariidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,NA,dynamic,NA,NA,NA,yes,105,Freshwater,0.5,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,5,3,24.68,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,adults,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,10,3,26.8,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,adults,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,10,3,28.94,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,adults,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,10,3,29.51,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,adults,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,10,3,29.88,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,adults,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,15,3,29.73,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,adults,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,15,3,29.99,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,adults,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,20,3,31.15,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,adults,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,20,3,31.36,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,adults,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,20,3,33.37,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,adults,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,25,3,32.86,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,adults,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,5,3,24.44,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,juveniles,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,5,3,24.98,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,juveniles,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,10,3,23.76,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,juveniles,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,10,3,27.52,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,juveniles,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,10,3,28.24,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,juveniles,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,15,3,29.74,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,juveniles,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,20,3,31.01,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,juveniles,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,20,3,31.77,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,juveniles,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,20,3,32.28,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,juveniles,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
Alosa pseudoharengus,Alosa,pseudoharengus,43.49,-87.24,Lake Michigan,Aquatic,20,3,32.75,tmax,NA,SD,10,NA,LOE,0.3,NA,NA,NA,NA,NA,Otto et al. 1976,juveniles,NA,NA,NA,Clupeidae,NA,Freshwater,NA,NA,Comte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Freshwater,experimental,1,dynamic,NA,NA,NA,yes,151,Freshwater,3,days
