Global variation in the thermal tolerances of plants,,,,,,,,,,,,
Lesley T. Lancaster and Aelys M. Humphreys,,,,,,,,,,,,
Proceedings of the National Academy of Sciences USA (2020),,,,,,,,,,,,
,,,,,,,,,,,,
Dataset S1:,,,,,,,,,,,,
,,,,,,,,,,,,
Plant species clean,Plant species pre-cleaning,Thermal Tolerance_deg.C,Tmin or Tmax,Tolerance measure,Hardened y/n,Hardening approach,Latitude,Longitude,Elevation,Plant family,Growth form,Reference (see sheet 2 for full citation information)
Deschampsia_antarctica,Deschampsia_antarctica,48.3,Tmax,LT50,n,laboratory acclimation,-62.3764,-59.7125,NA,Poaceae,perennial_herb,"Reyes et al., 2003"
Deschampsia_antarctica,Deschampsia_antarctica,48.3,Tmax,LT50,y,laboratory acclimation,-62.3764,-59.7125,NA,Poaceae,perennial_herb,"Reyes et al., 2003"
Deschampsia_flexuosa,Deschampsia_flexuosa,-7,Tmin,FR,n,seasonal variation in the wild,43.6,143,1904,Poaceae,perennial_herb,"Sakai & Ōtsuka, 1970"
Dianthus_barbatus,Dianthus_barbatus,-7,Tmin,LT50,no_data,,47.5,14,NA,Caryophyllaceae,annual_herb,"Maier, 1971"
Dianthus_barbatus,Dianthus_barbatus,50,Tmax,LT50,no_data,,47.5,14,NA,Caryophyllaceae,annual_herb,"Maier, 1971"
Dianthus_caryophyllus,Dianthus_caryophyllus,-7,Tmin,LT50,no_data,,47.5,14,NA,Caryophyllaceae,perennial_herb,"Maier, 1971"
Dianthus_caryophyllus,Dianthus_caryophyllus,48,Tmax,LT50,no_data,,47.5,14,NA,Caryophyllaceae,perennial_herb,"Maier, 1971"
Diapensia_lapponica,Diapensia_lapponica,-70,Tmin,FR,no_data,,43.6,143,1904,Diapensiaceae,cushion,"Sakai & Ōtsuka, 1970"
Diapensia_lapponica,Diapensia_lapponica,-70,Tmin,FR,y,seasonal variation in the wild,43.6,143,1904,Diapensiaceae,cushion,"Sakai & Ōtsuka, 1970"
Diapensia_lapponica,Diapensia_lapponica,-10.5,Tmin,FR,n,seasonal variation in the wild,43.6,143,1904,Diapensiaceae,cushion,"Sakai & Ōtsuka, 1970"
Diapensia_lapponica,Diapensia_lapponica,51.2,Tmax,LT50,no_data,,62.307,9.6055,908,Diapensiaceae,cushion,"Gauslaa, 1984"
Diapensia_lapponica,Diapensia_lapponica,53,Tmax,LT50,no_data,,69.25,-53.55,33,Diapensiaceae,cushion,"Biebl, 1967"
Dicksonia_squarrosa,Dicksonia_squarrosa,-6.5,Tmin,no data,no_data,,-41.87,172.96,NA,Dicksoniaceae,perennial_herb,"Ross Graham unpublished data, referenced in: (Bannister, 2007)"
Dicranopteris_flexuosa,Gleichenia_flexuosa,45.5,Tmax,LT50,no_data,,18.3,-66.5,NA,Gleicheniaceae,perennial_herb,"Biebl, 1964"
Didymoglossum_erosum,Trichomanes_erosum,44,Tmax,LT50,no_data,,20.6,-13,261,Hymenophyllaceae,perennial_herb,"Lange, 1959"
Diervilla_lonicera,Diervilla_lonicera,54.9,Tmax,Tmax,y,seasonal variation in the wild,47.96,-91.75,420,Caprifoliaceae,shrub,"O’sullivan et al., 2017"
Digitalis_canariensis,Isoplexis_canariensis,42,Tmax,LT50,no_data,,28.3,-17,NA,Plantaginaceae,shrub,"Lösch, 1980"
Dimorphanthera_keysseri,Vaccinium_keysseri,-5,Tmin,FR,no_data,,-5.8,144,3400,Ericaceae,shrub,"Sakai & Larcher, 1987"
Dioscorea_communis,Tamus_edulis,52,Tmax,LT50,no_data,,28.7,-18,NA,Dioscoreaceae,perennial_herb,"Lösch, 1980"
Dioscorea_hastifolia,Dioscorea_hastifolia,58,Tmax,Tmax,y,seasonal variation in the wild,-30.18,115,6,Dioscoreaceae,perennial_herb,"O’sullivan et al., 2017"
Diospyros_montana,Diospyros_montana,53.5,Tmax,Tcrit,no_data,,14.93,74.5,NA,Ebenaceae,tree,"Sastry et al., 2018"
Diplostephium_rupestre,Diplostephium_rupestre,-16.3,Tmin,LT50,no_data,,-0.33,-78.2,4138,Asteraceae,shrub,"Sklenář et al., 2010"
Diplycosia_morobeensis,Diplycosia_morobensis,-5,Tmin,FR,no_data,,-5.8,144,3400,Ericaceae,shrub,"Sakai & Larcher, 1987"
Dipteryx_micrantha,Dipteryx_micrantha,53.54,Tmax,Tmax,y,seasonal variation in the wild,-3.95,-73.43,114,Fabaceae,tree,"O’sullivan et al., 2017"
Dirca_occidentalis,Dirca_occidentalis,56,Tmax,Tmax,no_data,,37.4,-122.2,80,Thymelaeaceae,shrub,"Knight & Ackerly, 2002"
Disterigma_empetrifolium,Disterigma_empetrifolium,-7.1,Tmin,LT50,no_data,,-0.33,-78.2,4138,Ericaceae,shrub,"Sklenář et al., 2010"
Dodonaea_bursariifolia,Dodonaea_bursariifolia,64.03,Tmax,Tmax,y,seasonal variation in the wild,-34.04,140.67,35,Sapindaceae,shrub,"O’sullivan et al., 2017"
Dodonaea_viscosa,Dodonaea_viscosa,49.8,Tmax,T50,no_data,,-32.46,137.74,14,Sapindaceae,shrub,"Curtis, 2017"
Dodonaea_viscosa,Dodonaea_angustissima,59.13,Tmax,Tmax,y,seasonal variation in the wild,-34.04,140.67,35,Sapindaceae,shrub,"O’sullivan et al., 2017"
Doryphora_aromatica,Doryphora_aromatica,47.05,Tmax,T50,n,seasonal variation in the wild,-17.117,145.633,712,Atherospermataceae,shrub,"Zhu et al., 2018"
Doryphora_aromatica,Doryphora_aromatica,48.43,Tmax,T50,y,seasonal variation in the wild,-17.117,145.633,712,Atherospermataceae,shrub,"Zhu et al., 2018"
Doryphora_aromatica,Doryphora_aromatica,54.99,Tmax,Tmax,y,seasonal variation in the wild,-17.12,145.63,728,Atherospermataceae,shrub,"O’sullivan et al., 2017"
Doryphora_sassafras,Doryphora_sassafras,-6.1,Tmin,LT50,y,glasshouse vs. outdoors,-31.83,151.45,1500,Atherospermataceae,tree,"Read & Hill, 1989"
Doryphora_sassafras,Doryphora_sassafras,-5.3,Tmin,LT50,n,glasshouse vs. outdoors,-31.83,151.45,1500,Atherospermataceae,tree,"Read & Hill, 1989"
Draba_alpina,Draba_alpine,48.2,Tmax,LT50,no_data,,62.307,9.6055,908,Brassicaceae,perennial_herb,"Gauslaa, 1984"
Draba_chionophila,Draba_chionophila,-14.8,Tmin,LT50,no_data,,8.867,-70.75,4200,Brassicaceae,perennial_herb,"Squeo et al., 1991"
Draba_cinerea,Draba_dovrensis,48.1,Tmax,LT50,no_data,,62.307,9.6055,908,Brassicaceae,perennial_herb,"Gauslaa, 1984"
Draba_incana,Draba_incana,49.7,Tmax,LT50,no_data,,62.307,9.6055,908,Brassicaceae,perennial_herb,"Gauslaa, 1984"
Draba_oxycarpa,Draba_oxycarpa,48,Tmax,LT50,no_data,,62.307,9.6055,908,Brassicaceae,perennial_herb,"Gauslaa, 1984"
Dracophyllum_acerosum,Dracophyllum_acerosum,-15,Tmin,FR,y,laboratory acclimation,-43.33,171.96,930,Ericaceae,shrub,"Sakai & Wardle, 1978"
Dracophyllum_longifolium,Dracophyllum_longifolium,-10,Tmin,FR,y,laboratory acclimation,-42.9,171.55,910,Ericaceae,shrub,"Sakai & Wardle, 1978"
Dracophyllum_muscoides,Dracophyllum_muscoides,-13.7,Tmin,LT50,no_data,,-44.885,169.0988889,1520,Ericaceae,shrub,"Bannister et al., 2005"
Dracophyllum_muscoides,Dracophyllum_muscoides,-8.7,Tmin,LT50,no_data,,-45.41805556,170.0913889,1240,Ericaceae,shrub,"Bannister et al., 2005"
Dracophyllum_muscoides,Dracophyllum_muscoides,-8.5,Tmin,LT50,no_data,,-45.32638889,169.2061111,1650,Ericaceae,shrub,"Bannister et al., 2005"
Drimys_membranea,Drimys_piperata,-4,Tmin,FR,no_data,,-5.8,144,3700,Winteraceae,shrub,"Sakai & Larcher, 1987"
Drusa_glandulosa,Drusa_glandulosa,45,Tmax,LT50,no_data,,28.7,-18,NA,Apiaceae,annual_herb,"Lösch, 1980"
Dryas_integrifolia,Dryas_integrifolia,-7,Tmin,LT50,no_data,,69.25,-53.55,33,Rosaceae,cushion,"Biebl, 1967"
Dryas_integrifolia,Dryas_integrifolia,49,Tmax,LT50,no_data,,69.25,-53.55,33,Rosaceae,cushion,"Biebl, 1967"
Dryas_octopetala,Dryas_octopetala,47.4,Tmax,LT50,no_data,,60.6,7.5,1248,Rosaceae,cushion,"Gauslaa, 1984"
Dryas_octopetala,Dryas_octopetela,53.75,Tmax,Tmax,y,seasonal variation in the wild,68.63,-149.6,720,Rosaceae,cushion,"O’sullivan et al., 2017"
Dryopteris_amurensis,Dryopteris_ammurensis,-12.5,Tmin,LT50,no_data,,43.25,142.65,NA,Dryopteridaceae,perennial_herb,"Sato, 1982"
Dryopteris_austriaca,Dryopteris_austriaca,-5,Tmin,LT50,no_data,,43.25,142.65,NA,Dryopteridaceae,perennial_herb,"Sato, 1982"
Dryopteris_carthusiana,Dryopteris_spinulosa,-8.5,Tmin,FT,y,seasonal variation in the wild,51.5,10,263,Dryopteridaceae,perennial_herb,"Kappen, 1964"
Dryopteris_carthusiana,Dryopteris_spinulosa,-7,Tmin,FR,no_data,,51.5,10,263,Dryopteridaceae,perennial_herb,"Kappen, 1964"
Dryopteris_carthusiana,Dryopteris_spinulosa,-3.5,Tmin,FT,n,seasonal variation in the wild,51.5,10,263,Dryopteridaceae,perennial_herb,"Kappen, 1964"
Dryopteris_carthusiana,Dryopteris_spinulosa,48,Tmax,LT50,no_data,,51.5,10,263,Dryopteridaceae,perennial_herb,"Kappen, 1964"
Dryopteris_coreano-montana,Dryopteris_coreano-montana,-5,Tmin,LT50,no_data,,43.25,142.65,NA,Dryopteridaceae,perennial_herb,"Sato, 1982"
Dryopteris_crassirhizoma,Dryopteris_crassirhizoma,-22.5,Tmin,LT50,no_data,,43.25,142.65,NA,Dryopteridaceae,perennial_herb,"Sato, 1982"
Dryopteris_dilatata,Dryopteris_dilatata,-6,Tmin,FR,no_data,,51.5,10,263,Dryopteridaceae,perennial_herb,"Kappen, 1964"
Dryopteris_filix-mas,Dryopteris_felix-mas,-11,Tmin,FR,no_data,,51.5,10,263,Dryopteridaceae,perennial_herb,"Kappen, 1964"
Dryopteris_filix-mas,Dryopteris_felix-mas,46,Tmax,LT50,no_data,,51.5,10,263,Dryopteridaceae,perennial_herb,"Kappen, 1964"
Dryopteris_fragrans,Drypopteris_fragrans,-40,Tmin,LT50,no_data,,43.25,142.65,NA,Dryopteridaceae,perennial_herb,"Sato, 1982"
Dryopteris_goeringiana,Dryopteris_laeta,-5,Tmin,LT50,no_data,,43.25,142.65,NA,Dryopteridaceae,perennial_herb,"Sato, 1982"
Dryopteris_monticola,Dryopteris_monticola,-5,Tmin,LT50,no_data,,43.25,142.65,NA,Dryopteridaceae,perennial_herb,"Sato, 1982"
Dryopteris_sabaei,Dryopteris_sabaei,-20,Tmin,LT50,no_data,,43.25,142.65,NA,Dryopteridaceae,perennial_herb,"Sato, 1982"
Dryopteris_saxifraga,Dryopteris_saxifraga,-40,Tmin,LT50,no_data,,43.25,142.65,NA,Dryopteridaceae,perennial_herb,"Sato, 1982"
Dryopteris_tokyoensis,Dryopteris_tokyensis,-12.5,Tmin,LT50,no_data,,43.25,142.65,NA,Dryopteridaceae,perennial_herb,"Sato, 1982"
Dubautia_menziesii,Dubatia_menziesii,-8,Tmin,FT,no_data,,20.71,-156.25,NA,Asteraceae,shrub,"Lipp et al., 1994"
Dysoxylum_papuanum,Dysoxylum_papuanum,47.28,Tmax,T50,y,seasonal variation in the wild,-17,145.27,567,Meliaceae,tree,"Zhu et al., 2018"
Dysoxylum_papuanum,Dysoxylum_papuanum,57.19,Tmax,Tmax,y,seasonal variation in the wild,-16.1,145.45,90,Meliaceae,tree,"O’sullivan et al., 2017"
Echinopsis_chiloensis,Trichocerus_chilensis,-7.8,Tmin,LT50,y,laboratory acclimation,-32.917,-69.267,1889,Cactaceae,shrub,"Nobel, 1982"
Echinopsis_chiloensis,Trichocerus_chilensis,-4.2,Tmin,LT50,n,laboratory acclimation,-32.917,-69.267,1889,Cactaceae,shrub,"Nobel, 1982"
Ehretia_corylifolia,Ehretia_corylifolia,49.9,Tmax,Tmax,no_data,,23.68,101.98,770,Boraginaceae,shrub,"Zhang et al., 2012"
Elaeocarpus_angustifolius,Elaeocarpus_grandis,47.44,Tmax,T50,y,seasonal variation in the wild,-17,145.27,567,Elaeocarpaceae,tree,"Zhu et al., 2018"
Elaeocarpus_angustifolius,Elaeocarpus_grandis,60.07,Tmax,Tmax,y,seasonal variation in the wild,-16.1,145.45,90,Elaeocarpaceae,tree,"O’sullivan et al., 2017"
Elaeocarpus_dentatus,Elaeocarpus_dentatus,-5,Tmin,FR,y,laboratory acclimation,-42.7,171,90,Elaeocarpaceae,tree,"Sakai & Wardle, 1978"
Elaphoglossum_peltatum,Rhipidopteris_peltata,0,Tmin,LT50,no_data,,18.3,-66.5,NA,Dryopteridaceae,perennial_herb,"Biebl, 1964"
Elaphoglossum_peltatum,Rhipidopteris_peltata,47,Tmax,LT50,no_data,,18.3,-66.5,NA,Dryopteridaceae,perennial_herb,"Biebl, 1964"
Empetrum_hermaphroditum,Empetrum_hermaphroditm,49,Tmax,LT50,no_data,,69.25,-53.55,33,Ericaceae,shrub,"Biebl, 1967"
Empetrum_nigrum,Empetrum_nigrum,-70,Tmin,FR,y,seasonal variation in the wild,43.6,143,1904,Ericaceae,shrub,"Sakai & Ōtsuka, 1970"
Empetrum_nigrum,Empetrum_nigrum,54.75,Tmax,Tmax,y,seasonal variation in the wild,68.63,-149.6,720,Ericaceae,shrub,"O’sullivan et al., 2017"
Encelia_californica,Encelia_californica,54.8,Tmax,Tmax,no_data,,34.45,-119.52,NA,Asteraceae,shrub,"Knight & Ackerly, 2002"
Encelia_farinosa,Encelia_farinosa,55.8,Tmax,Tmax,no_data,,35.183,-116.067,284,Asteraceae,shrub,"Knight & Ackerly, 2002"
Endiandra_leptodendron,Endiandra_leptodendron,49.27,Tmax,T50,y,seasonal variation in the wild,-17,145.27,567,Lauraceae,tree,"Zhu et al., 2018"
Endiandra_leptodendron,Endiandra_leptodendron,62.71,Tmax,Tmax,y,seasonal variation in the wild,-16.1,145.45,90,Lauraceae,tree,"O’sullivan et al., 2017"
Eperua_falcata,Eperua_falcata,59.11,Tmax,Tmax,y,seasonal variation in the wild,5.27,-52.92,21,Fabaceae,shrub,"O’sullivan et al., 2017"
Epilobium_alsinifolium,Epilobium_alsinifolium,47.7,Tmax,LT50,no_data,,60.6,7.5,1248,Onagraceae,perennial_herb,"Gauslaa, 1984"
Epilobium_angustifolium,Epilobium_angustifolium,49.8,Tmax,LT50,no_data,,60.6,7.5,1248,Onagraceae,perennial_herb,"Gauslaa, 1984"
Epilobium_lactiflorum,Epilobium_lactiflorum,46.8,Tmax,LT50,no_data,,60.6,7.5,1248,Onagraceae,perennial_herb,"Gauslaa, 1984"
Epilobium_latifolium,Epilobium_latifolium,50.32,Tmax,Tmax,y,seasonal variation in the wild,68.63,-149.6,720,Onagraceae,perennial_herb,"O’sullivan et al., 2017"
Equisetum_arvense,Equisetum_arvense,44.3,Tmax,LT50,no_data,,59.67,10.78,105,Equisetaceae,perennial_herb,"Gauslaa, 1984"
Equisetum_variegatum,Equisetum_variegatum,45.4,Tmax,LT50,no_data,,60.6,7.5,1248,Equisetaceae,perennial_herb,"Gauslaa, 1984"
Eremophila_bignoniflora,Eremophila_bignoniiflora,47.9,Tmax,T50,no_data,,-32.46,137.74,14,Scrophulariaceae,shrub,"Curtis, 2017"
Eremophila_glabra,Eremophila_glabra,62.69,Tmax,Tmax,y,seasonal variation in the wild,-34.04,140.67,35,Scrophulariaceae,shrub,"O’sullivan et al., 2017"
Eremophila_longifolia,Eremophila_longifolia,50.6,Tmax,T50,no_data,,-32.46,137.74,14,Scrophulariaceae,shrub,"Curtis, 2017"
Eremophila_scoparia,Eremophila_scoparia,44.78,Tmax,T50,n,seasonal variation in the wild,-30.267,120.7,450,Scrophulariaceae,shrub,"Zhu et al., 2018"
Eremophila_scoparia,Eremophila_scoparia,49.97,Tmax,T50,y,seasonal variation in the wild,-30.267,120.7,450,Scrophulariaceae,shrub,"Zhu et al., 2018"
Eremophila_scoparia,Eremophila_scoparia,56.41,Tmax,Tmax,y,seasonal variation in the wild,-30.26,120.69,459,Scrophulariaceae,shrub,"O’sullivan et al., 2017"
Erica_arborea,Erica_arborea,51,Tmax,LT50,no_data,,41.744,2.464,580,Ericaceae,shrub,"Lange & Lange, 1962"
Erica_arborea,Erica_arborea,51,Tmax,LT50,no_data,,41.744,2.464,900,Ericaceae,shrub,"Lange & Lange, 1962"
Erica_arborea,Erica_arborea,51,Tmax,LT50,no_data,,41.744,2.464,1020,Ericaceae,shrub,"Lange & Lange, 1962"
Erica_arborea,Erica_arborea,51.5,Tmax,LT50,no_data,,41.744,2.464,800,Ericaceae,shrub,"Lange & Lange, 1962"
Erica_arborea,Erica_arborea,52,Tmax,LT50,no_data,,41.68,2.788,28,Ericaceae,shrub,"Lange & Lange, 1963"
Erica_arborea,Erica_arborea,54,Tmax,LT50,no_data,,41.744,2.464,380,Ericaceae,shrub,"Lange & Lange, 1962"
Erica_arborea,Erica_arborea,54.5,Tmax,LT50,no_data,,41.744,2.464,50,Ericaceae,shrub,"Lange & Lange, 1962"
Erica_arborea,Erica_arborea,54.5,Tmax,LT50,no_data,,41.744,2.464,180,Ericaceae,shrub,"Lange & Lange, 1962"
Erica_carnea,Erica_erigena,-14.7,Tmin,LT50,y,seasonal variation in the wild,53.27,-3.04,45,Ericaceae,shrub,"Bannister & Polwart, 2001"
Erica_carnea,Erica_erigena,-6.5,Tmin,LT50,n,seasonal variation in the wild,53.27,-3.04,45,Ericaceae,shrub,"Bannister & Polwart, 2001"
Erica_ciliaris,Erica_ciliaris,-18,Tmin,LT50,y,seasonal variation in the wild,53.27,-3.04,45,Ericaceae,shrub,"Bannister & Polwart, 2001"
Erica_ciliaris,Erica_ciliaris,-5.7,Tmin,LT50,n,seasonal variation in the wild,53.27,-3.04,45,Ericaceae,shrub,"Bannister & Polwart, 2001"
Erica_cinerea,Erica_cinerea,-12,Tmin,LT50,y,seasonal variation in the wild,53.36,-3.14,80,Ericaceae,shrub,"Bannister & Polwart, 2001"
Erica_mackaiana,Erica_mackaiana,-16.5,Tmin,LT50,y,seasonal variation in the wild,53.27,-3.04,45,Ericaceae,shrub,"Bannister & Polwart, 2001"
Erica_mackaiana,Erica_mackaiana,-5.7,Tmin,LT50,n,seasonal variation in the wild,53.27,-3.04,45,Ericaceae,shrub,"Bannister & Polwart, 2001"
Erica_tetralix,Erica_tetralix,-21.5,Tmin,LT50,y,seasonal variation in the wild,53.36,-3.14,80,Ericaceae,shrub,"Bannister & Polwart, 2001"
Erica_tetralix,Erica_tetralix,-7.5,Tmin,LT50,n,seasonal variation in the wild,53.36,-3.14,80,Ericaceae,shrub,"Bannister & Polwart, 2001"
Erica_vagans,Erica_vagans,-12.5,Tmin,LT50,y,seasonal variation in the wild,53.27,-3.04,45,Ericaceae,shrub,"Bannister & Polwart, 2001"
Erica_vagans,Erica_vagans,-4.5,Tmin,LT50,n,seasonal variation in the wild,53.27,-3.04,45,Ericaceae,shrub,"Bannister & Polwart, 2001"
Eriobotrya_henryi,Eriobotrya_henryi,50.1,Tmax,Tmax,no_data,,23.68,101.98,770,Rosaceae,tree,"Zhang et al., 2012"
Eriodictyon_californicum,Eriodictyon_californicum,52.3,Tmax,Tmax,no_data,,37.4,-122.2,80,Boraginaceae,shrub,"Knight & Ackerly, 2002"
Eriogonum_fasciculatum,Eriogonum_fasciculatum,57.5,Tmax,Tmax,no_data,,35.183,-116.067,284,Polygonaceae,shrub,"Knight & Ackerly, 2002"
Eriogonum_latifolium,Eriogonum_latifolium,56.3,Tmax,Tmax,no_data,,34.45,-119.52,NA,Polygonaceae,perennial_herb,"Knight & Ackerly, 2002"
Eriophorum_angustifolium,Eriophorum_angustifolium,57.66,Tmax,Tmax,y,seasonal variation in the wild,68.63,-149.6,720,Cyperaceae,perennial_herb,"O’sullivan et al., 2017"
Eriosyce_aurata,Eriosyce_ceratistes,-10.1,Tmin,LT50,y,laboratory acclimation,-32.9,-70.25,2000,Cactaceae,shrub,"Nobel, 1982"
Eriosyce_aurata,Eriosyce_ceratistes,-8.8,Tmin,LT50,n,laboratory acclimation,-32.9,-70.25,2000,Cactaceae,shrub,"Nobel, 1982"
Erysimum_bicolor,Cheiranthus_virescens,48,Tmax,LT50,no_data,,28.3,-17,NA,Brassicaceae,perennial_herb,"Lösch, 1980"
Escallonia_paniculata,Escallonia_paniculata,42.12,Tmax,Tmax,y,seasonal variation in the wild,-13.19,-71.59,3000,Escalloniaceae,tree,"O’sullivan et al., 2017"
Eschweilera_coriacea,Eschweilera_coriacea,56.52,Tmax,Tmax,y,seasonal variation in the wild,5.27,-52.92,21,Lecythidaceae,tree,"O’sullivan et al., 2017"
Eschweilera_parviflora,Eschweilera_parviflora,60.18,Tmax,Tmax,y,seasonal variation in the wild,5.27,-52.92,21,Lecythidaceae,tree,"O’sullivan et al., 2017"
Eschweilera_sagotiana,Eschweilera_sagotiana,58.37,Tmax,Tmax,y,seasonal variation in the wild,5.27,-52.92,21,Lecythidaceae,tree,"O’sullivan et al., 2017"
Escobaria_vivipara,Coryphantha_vivipara,-22.1,Tmin,LT50,y,laboratory acclimation,37.15,-116.18,1904,Cactaceae,shrub,"Nobel, 1982"
Escobaria_vivipara,Coryphantha_vivipara,-20.3,Tmin,LT50,y,laboratory acclimation,41.23,-105.88,2218,Cactaceae,shrub,"Nobel, 1982"
Escobaria_vivipara,Coryphantha_vivipara,-18.6,Tmin,LT50,y,laboratory acclimation,36.67,-116.02,1178,Cactaceae,shrub,"Nobel, 1982"
Escobaria_vivipara,Coryphantha_vivipara,58.7,Tmax,LT50,n,laboratory acclimation,36.67,-116.017,1110,Cactaceae,shrub,"Smith et al., 1984"
Escobaria_vivipara,Coryphantha_vivipara,64.1,Tmax,LT50,y,laboratory acclimation,36.67,-116.017,1110,Cactaceae,shrub,"Smith et al., 1984"
Espeletia_schultzii,Espeletia_schultzii,-10.8,Tmin,LT50,no_data,,8.87,-70.75,3560,Asteraceae,shrub,"Goldstein et al., 1985"
Espeletia_schultzii,Espeletia_schultzii,-10.8,Tmin,LT50,no_data,,8.87,-70.75,4200,Asteraceae,shrub,"Goldstein et al., 1985"
Espeletia_semiglobulata,Espeletia_semiglobulata,-12,Tmin,LT100,no_data,,9,-71,4300,Asteraceae,shrub,"Larcher & Wagner, 1976"
Espeletia_semiglobulata,Espeletia_semiglobulata,48,Tmax,LT100,no_data,,8.87,-70.75,4300,Asteraceae,shrub,"Larcher & Wagner, 1976"
Espeletiopsis_angustifolia,Espeletia_angustifolia,-6.6,Tmin,LT50,no_data,,8.87,-70.75,2850,Asteraceae,shrub,"Goldstein et al., 1985"
Eucalyptus_amplifolia,Eucalyptus_amplifolia,43.86,Tmax,T50,n,seasonal variation in the wild,-33.617,150.733,30,Myrtaceae,tree,"Zhu et al., 2018"
Eucalyptus_amplifolia,Eucalyptus_amplifolia,45,Tmax,T50,y,seasonal variation in the wild,-33.617,150.733,30,Myrtaceae,tree,"Zhu et al., 2018"
Eucalyptus_blakelyi,Eucalyptus_blakelyi,51.9,Tmax,Tmax,y,seasonal variation in the wild,-35.28,149.08,580,Myrtaceae,tree,"O’sullivan et al., 2017"
Eucalyptus_bridgesiana,Eucalyptus_bridgesiana,46.52,Tmax,Tmax,y,seasonal variation in the wild,-35.28,149.08,580,Myrtaceae,tree,"O’sullivan et al., 2017"
Eucalyptus_camaldulensis,Eucalyptus_camaldulensis,49.34,Tmax,T50,n,seasonal variation in the wild,-22.28,133.25,606,Myrtaceae,tree,"Zhu et al., 2018"
Eucalyptus_camaldulensis,Eucalyptus_camaldulensis,50,Tmax,T50,no_data,,-32.46,137.74,14,Myrtaceae,tree,"Curtis, 2017"
Eucalyptus_camaldulensis,Eucalyptus_camaldulensis,50.47,Tmax,T50,y,seasonal variation in the wild,-22.28,133.25,606,Myrtaceae,tree,"Zhu et al., 2018"
Eucalyptus_camaldulensis,Eucalyptus_camaldulensis,57.42,Tmax,Tmax,y,seasonal variation in the wild,-22.28,133.25,607,Myrtaceae,tree,"O’sullivan et al., 2017"
Eucalyptus_clelandii,Eucalyptus_clelandii,42.18,Tmax,T50,n,seasonal variation in the wild,-30.267,120.7,450,Myrtaceae,tree,"Zhu et al., 2018"
Eucalyptus_clelandii,Eucalyptus_clelandii,54.52,Tmax,T50,y,seasonal variation in the wild,-30.267,120.7,450,Myrtaceae,tree,"Zhu et al., 2018"
Eucalyptus_clelandii,Eucalyptus_clenandii,61.46,Tmax,Tmax,y,seasonal variation in the wild,-30.26,120.69,459,Myrtaceae,tree,"O’sullivan et al., 2017"
Eucalyptus_dives,Eucalyptus_dives,50.18,Tmax,Tmax,y,seasonal variation in the wild,-35.28,149.08,580,Myrtaceae,tree,"O’sullivan et al., 2017"
Eucalyptus_dumosa,Eucalyptus_dumosa,57.58,Tmax,Tmax,y,seasonal variation in the wild,-34.04,140.67,35,Myrtaceae,tree,"O’sullivan et al., 2017"
Eucalyptus_fibrosa,Eucalyptus_fibrosa,41.35,Tmax,T50,n,seasonal variation in the wild,-33.617,150.733,30,Myrtaceae,tree,"Zhu et al., 2018"
Eucalyptus_fibrosa,Eucalyptus_fibrosa,49.3,Tmax,T50,y,seasonal variation in the wild,-33.617,150.733,30,Myrtaceae,tree,"Zhu et al., 2018"
Eucalyptus_largiflorens,Eucalyptus_largiflorens,57.28,Tmax,Tmax,y,seasonal variation in the wild,-34.04,140.67,35,Myrtaceae,tree,"O’sullivan et al., 2017"
Eucalyptus_macrorhyncha,Eucalyptus_macrorhyncha,47.63,Tmax,Tmax,y,seasonal variation in the wild,-35.28,149.08,580,Myrtaceae,tree,"O’sullivan et al., 2017"
Eucalyptus_mannifera,Eucalyptus_mannifera,53.85,Tmax,Tmax,y,seasonal variation in the wild,-35.28,149.08,580,Myrtaceae,tree,"O’sullivan et al., 2017"
Eucalyptus_melliodora,Eucalyptus_melliodora,52.65,Tmax,Tmax,y,seasonal variation in the wild,-35.28,149.08,580,Myrtaceae,tree,"O’sullivan et al., 2017"
Eucalyptus_moluccana,Eucalyptus_moluccana,44,Tmax,T50,n,seasonal variation in the wild,-33.617,150.733,30,Myrtaceae,tree,"Zhu et al., 2018"
Eucalyptus_moluccana,Eucalyptus_moluccana,47.73,Tmax,T50,y,seasonal variation in the wild,-33.617,150.733,30,Myrtaceae,tree,"Zhu et al., 2018"
Eucalyptus_obliqua,Eucalyptus_obliqua,43.13,Tmax,T50,y,seasonal variation in the wild,-43.083,146.65,595,Myrtaceae,tree,"Zhu et al., 2018"
Eucalyptus_obliqua,Eucalyptus_obliqua,43.22,Tmax,T50,n,seasonal variation in the wild,-43.083,146.65,595,Myrtaceae,tree,"Zhu et al., 2018"
Eucalyptus_obliqua,Eucalyptus_obliqua,58.34,Tmax,Tmax,y,seasonal variation in the wild,-43.09,146.65,217,Myrtaceae,tree,"O’sullivan et al., 2017"
Eucalyptus_pauciflora,Eucalyptus_pauciflora,51.25,Tmax,Tmax,y,seasonal variation in the wild,-35.28,149.08,580,Myrtaceae,tree,"O’sullivan et al., 2017"
Eucalyptus_pauciflora,Eucalyptus_pauciflora,52.3,Tmax,Tmax,n,seasonal variation in the wild,-36.5,148.317,1380,Myrtaceae,tree,"O’Sullivan et al., 2013"
Eucalyptus_pauciflora,Eucalyptus_pauciflora,55.2,Tmax,Tmax,y,seasonal variation in the wild,-36.5,148.317,1380,Myrtaceae,tree,"O’Sullivan et al., 2013"
